15_1-SD-6X,LQC,1230.08,-9999,-9999,26.55244827,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1230.23,-9999,-9999,25.57663727,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1230.38,-9999,-9999,23.52275085,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1230.53,-9999,-9999,23.12186241,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1230.68,-9999,-9999,22.36605263,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1230.83,-9999,-9999,22.94064903,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1230.98,-9999,-9999,22.40477943,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1231.13,-9999,-9999,21.67263985,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1231.28,-9999,-9999,20.37639999,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1231.43,-9999,-9999,20.69666863,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1231.58,-9999,-9999,22.16854286,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1231.73,-9999,-9999,24.26467896,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1231.88,-9999,-9999,25.76889992,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1232.03,-9999,-9999,25.43408203,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1232.18,-9999,-9999,23.70332718,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1232.33,-9999,-9999,22.60568428,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1232.48,-9999,-9999,24.33360672,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1232.63,-9999,-9999,27.9256897,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1232.78,-9999,-9999,29.96907044,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1232.93,-9999,-9999,30.12308693,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1233.08,-9999,-9999,28.16948319,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1233.23,-9999,-9999,26.93572426,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1233.38,-9999,-9999,25.10362244,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1233.53,-9999,-9999,27.10249329,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1233.68,-9999,-9999,25.5927372,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1233.83,-9999,-9999,25.0175724,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1233.98,-9999,-9999,23.4191761,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1234.13,-9999,-9999,23.14162636,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1234.28,-9999,-9999,22.90434456,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1234.43,-9999,-9999,22.29300308,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1234.58,-9999,-9999,21.58918953,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1234.73,-9999,-9999,21.3493309,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1234.88,-9999,-9999,20.30635262,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1235.03,-9999,-9999,19.96652031,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1235.18,-9999,-9999,20.92330551,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1235.33,-9999,-9999,21.30491066,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1235.48,-9999,-9999,22.53417015,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1235.63,-9999,-9999,22.89184952,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1235.78,-9999,-9999,24.54232979,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1235.93,-9999,-9999,24.31372833,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1236.08,-9999,-9999,24.51641655,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1236.23,-9999,-9999,22.60303688,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1236.38,-9999,-9999,23.19942856,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1236.53,-9999,-9999,23.67760086,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1236.68,-9999,-9999,24.68536186,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1236.82,-9999,-9999,24.88279724,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1236.97,-9999,-9999,24.88938522,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1237.12,-9999,-9999,25.8358326,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1237.27,-9999,-9999,26.58007431,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1237.42,-9999,-9999,26.39742088,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1237.57,-9999,-9999,25.94185829,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1237.72,-9999,-9999,24.70724678,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1237.87,-9999,-9999,23.17360687,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1238.02,-9999,-9999,22.23443222,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1238.17,-9999,-9999,22.41379356,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1238.32,-9999,-9999,23.51553345,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1238.47,-9999,-9999,23.89966393,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1238.62,-9999,-9999,23.2056427,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1238.77,-9999,-9999,23.30394936,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1238.92,-9999,-9999,24.40637589,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1239.07,-9999,-9999,24.67391968,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1239.22,-9999,-9999,24.24386597,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1239.37,-9999,-9999,22.04821777,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1239.52,-9999,-9999,20.02653313,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1239.67,-9999,-9999,19.08410645,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1239.82,-9999,-9999,19.17699623,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1239.97,-9999,-9999,20.90088081,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1240.12,-9999,-9999,22.04551888,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1240.27,-9999,-9999,22.40856743,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1240.42,-9999,-9999,21.34776688,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1240.57,-9999,-9999,19.14696693,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1240.72,-9999,-9999,18.38453293,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1240.87,-9999,-9999,19.98924446,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1241.02,-9999,-9999,19.64035988,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1241.17,-9999,-9999,19.91887856,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1241.32,-9999,-9999,17.44458199,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1241.47,-9999,-9999,18.57971191,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1241.62,-9999,-9999,17.64226151,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1241.77,-9999,-9999,18.38830566,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1241.92,-9999,-9999,17.33278656,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1242.07,-9999,-9999,18.19590759,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1242.22,-9999,-9999,18.92986107,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1242.37,-9999,-9999,22.31667709,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1242.52,-9999,-9999,25.09431648,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1242.67,-9999,-9999,27.57015801,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1242.82,-9999,-9999,27.065979,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1242.97,-9999,-9999,26.00850296,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1243.12,-9999,-9999,25.85484886,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1243.27,-9999,-9999,23.68008423,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1243.42,-9999,-9999,20.54312515,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1243.57,-9999,-9999,17.96856499,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1243.72,-9999,-9999,18.16817856,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1243.87,-9999,-9999,19.87164307,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1244.02,-9999,-9999,20.10400009,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1244.17,-9999,-9999,20.71358299,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1244.32,-9999,-9999,21.35669899,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1244.47,-9999,-9999,22.19617271,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1244.62,-9999,-9999,22.74723434,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1244.77,-9999,-9999,22.14233017,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1244.92,-9999,-9999,23.13893318,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1245.07,-9999,-9999,25.02213097,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1245.22,-9999,-9999,28.16612434,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1245.37,-9999,-9999,29.46388435,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1245.52,-9999,-9999,29.9597683,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1245.67,-9999,-9999,29.00410843,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1245.82,-9999,-9999,29.02850914,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1245.97,-9999,-9999,29.03430748,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1246.12,-9999,-9999,28.70182991,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1246.27,-9999,-9999,28.17371178,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1246.42,-9999,-9999,29.17413139,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1246.57,-9999,-9999,31.01604652,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1246.72,-9999,-9999,31.37413025,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1246.87,-9999,-9999,29.81712341,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1247.02,-9999,-9999,28.40758514,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1247.17,-9999,-9999,28.59511375,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1247.32,-9999,-9999,30.17433548,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1247.47,-9999,-9999,32.19595337,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1247.62,-9999,-9999,32.75452042,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1247.77,-9999,-9999,31.77620506,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1247.92,-9999,-9999,31.27004242,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1248.07,-9999,-9999,31.96017265,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1248.22,-9999,-9999,32.86883926,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1248.37,-9999,-9999,33.33507156,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1248.52,-9999,-9999,33.39619446,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1248.67,-9999,-9999,33.67695999,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1248.82,-9999,-9999,34.94433594,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1248.97,-9999,-9999,35.91872788,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1249.12,-9999,-9999,36.55153656,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1249.27,-9999,-9999,34.11722946,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1249.42,-9999,-9999,31.83506203,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1249.57,-9999,-9999,31.38676834,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1249.72,-9999,-9999,33.13682556,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1249.87,-9999,-9999,33.88185501,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1250.02,-9999,-9999,34.03108597,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1250.17,-9999,-9999,35.17194748,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1250.32,-9999,-9999,37.66744232,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1250.47,-9999,-9999,40.5035286,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1250.62,-9999,-9999,43.47314453,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1250.77,-9999,-9999,47.32760239,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1250.92,-9999,-9999,46.90585709,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1251.07,-9999,-9999,47.2366333,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1251.22,-9999,-9999,45.63257599,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1251.37,-9999,-9999,45.72656632,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1251.52,-9999,-9999,44.3548851,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1251.67,-9999,-9999,41.7794075,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1251.81,-9999,-9999,41.54375839,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1251.96,-9999,-9999,40.98355103,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1252.11,-9999,-9999,40.83978272,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1252.26,-9999,-9999,41.78598023,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1252.41,-9999,-9999,40.65052033,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1252.56,-9999,-9999,40.99681473,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1252.71,-9999,-9999,41.22556305,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1252.86,-9999,-9999,41.00642014,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1253.01,-9999,-9999,42.27697372,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1253.16,-9999,-9999,43.73156357,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1253.31,-9999,-9999,42.60856247,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1253.46,-9999,-9999,38.9295845,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1253.61,-9999,-9999,35.8805809,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1253.76,-9999,-9999,35.77451706,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1253.91,-9999,-9999,36.37550354,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1254.06,-9999,-9999,36.61684418,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1254.21,-9999,-9999,38.78594589,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1254.36,-9999,-9999,41.21678543,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1254.51,-9999,-9999,41.79344559,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1254.66,-9999,-9999,41.58042908,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1254.81,-9999,-9999,40.7817688,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1254.96,-9999,-9999,42.48430252,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1255.11,-9999,-9999,42.57139969,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1255.26,-9999,-9999,42.76628876,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1255.41,-9999,-9999,41.05118179,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1255.56,-9999,-9999,40.0724411,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1255.71,-9999,-9999,39.30980682,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1255.86,-9999,-9999,39.34161377,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1256.01,-9999,-9999,39.66806412,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1256.16,-9999,-9999,41.58506775,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1256.31,-9999,-9999,44.46528244,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1256.46,-9999,-9999,47.241539,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1256.61,-9999,-9999,48.56616974,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1256.76,-9999,-9999,48.29233933,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1256.91,-9999,-9999,49.61965942,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1257.06,-9999,-9999,52.24876785,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1257.21,-9999,-9999,54.73460007,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1257.36,-9999,-9999,53.47361755,-9999,-9999,-9999,-9999
15_1-SD-6X,LQC,1257.51,-9999,-9999,48.98598862,-9999,-9999,-9999,-9999
